row  column  C_K  N_K  O_K  Na_K  Mg_K  Fe_L  Cu_L  Scatter_Peak000  Scatter_Compton000  s(C_K)  s(N_K)  s(O_K)  s(Na_K)  s(Mg_K)  s(Fe_L)  s(Cu_L)  s(Scatter_Peak000)  s(Scatter_Compton000)  chisq
1  18  1319.17  47.4324  74.2585  470.068  192.856  54.3338  165.119  96365  54005.6  36.452  8.5332  9.37615  25.4267  21.9417  9.4845  16.4859  2631.32  2622.3  1.46186
1  19  900.655  33.027  100.343  1126.46  228.627  33.29  141.46  85178.9  51102.9  30.2028  8.23529  10.5838  36.3878  21.6177  8.93573  16.1502  2500.95  2493.39  1.50273
1  20  1928.2  53.9591  707.972  6165.85  401.755  55.0293  240.11  97826.5  55556.9  44.1267  9.2213  26.7166  81.3511  28.0106  9.76787  23.8736  2652.04  2643.25  1.47081
1  21  2525.97  42.2336  412.035  6968.32  389.617  91.4584  297.12  112788  59383  50.3628  8.74355  20.5707  86.6061  28.7943  11.0828  25.8332  2811.4  2801.04  1.68762
1  22  2063.59  37.7254  437.98  9136.62  515.309  86.428  396.311  111327  60142.3  45.5562  8.42666  21.0849  98.9373  32.1055  10.8059  29.2958  2806.95  2797  1.74516
1  23  1982.37  52.0486  424.381  9710.9  741.435  75.3764  445.729  113847  56586.2  44.6744  8.97828  20.7832  101.499  33.8303  10.4083  30.121  2789.67  2778.66  1.64091
1  24  1662.54  44.4949  395.099  9213.22  654.027  60.3331  393.427  108519  60310.3  41.0013  8.71728  20.2841  98.8305  32.9324  9.86889  28.7465  2786.35  2776.83  1.7026
1  25  1482.64  51.3522  423.084  9368.89  665.432  61.3829  413.908  108690  53001.1  38.6676  8.71383  20.69  99.9843  32.6684  10.3278  30.2455  2728.79  2717.99  1.66297
1  26  1558.18  44.1263  303.883  7503.17  429.573  61.0092  299.682  109163  55176.6  39.7863  8.55256  17.9058  89.901  29.9965  10.7503  27.2584  2750.87  2740.19  1.38009
1  27  1657.66  29.941  180.767  6310.59  366.932  64.9086  315.248  112502  53044.6  40.8671  8.2884  13.882  83.0023  29.1164  9.97857  26.9319  2752.51  2740.96  1.37551
1  28  1893.26  44.4652  216.954  6457.72  502.375  97.7476  391.433  116623  57649.4  43.6678  8.5818  15.0208  83.0959  29.9168  10.9563  26.9637  2842.13  2830.69  1.42554
1  29  1613.09  41.1838  168.009  6285.96  512.267  78.4375  366.224  119550  52574.1  40.4047  8.34151  13.3192  82.3266  30.0147  10.4555  26.891  2822.36  2809.49  1.62028
1  30  1861.39  30.082  174.204  5564.2  380.879  60.4221  253.902  114883  59589.5  43.3116  8.15926  13.365  77.9503  29.1316  9.93054  24.9007  2843.68  2833.06  1.40338
1  31  1617.05  38.6926  130.783  3905.2  318.404  46.817  242.184  104066  63686.7  40.3499  8.63245  12.0319  66.2813  27.5399  9.77974  24.2558  2780.75  2772.81  1.53558
1  32  1852.49  38.5213  229.822  5738.84  507.585  55.8949  323.022  113799  62601  43.2314  8.80777  15.9065  79.5062  31.3573  10.1629  27.3883  2869.68  2860.34  1.74964
1  33  1605.45  38.109  223.847  5353.83  456.001  49.5526  327.999  113960  55389.8  40.1926  8.48053  15.4369  76.2528  28.4899  9.59434  25.9772  2804.54  2793.44  1.57655
1  34  1565.47  35.4934  334.122  6461.51  566.727  70.3764  370.096  101410  61729.1  39.7518  8.79337  18.5744  83.5846  30.6643  10.1602  27.8749  2755.66  2747.99  1.44329
1  35  1139.41  44.7986  240.734  5570.34  410.869  70.0468  255.557  95394.4  53618.9  33.9865  8.44911  15.7792  77.3942  27.9037  9.90108  23.2805  2638.29  2629.56  1.34982
1  36  1892.72  39.3479  394.645  8558.98  613.446  79.9306  393.294  105095  59123.1  43.6391  8.30132  19.9609  95.6925  32.5486  10.9802  29.4757  2771.84  2762.91  1.37878
1  37  2003.73  42.4807  306.969  8588.9  579.894  68.1371  327.883  115916  58920.2  44.9083  8.6638  17.7408  96.1494  33.5217  10.3088  27.9755  2844.4  2833.57  1.61773
1  38  1877.85  43.7274  508.055  9083.93  604.628  89.0348  423.129  123987  62804.6  43.5045  8.77444  22.8591  98.69  33.5635  11.3891  30.6109  2940.54  2929.1  1.59112
1  39  1453.21  36.3779  196.344  2940.7  355.498  66.4223  276.197  119450  52676.4  38.3201  8.24777  14.3659  57.7703  27.2155  9.9243  23.442  2804.87  2792.14  1.68837
1  40  1690.41  45.0884  350.509  4792.04  358.843  68.8729  361.424  98082.4  61853.2  41.2617  8.72378  19.0313  72.1422  26.46  10.2424  25.9572  2724.25  2716.77  1.43421
1  41  1710.2  49.7697  391.263  5408.25  353.556  64.5468  419.412  98403.6  61523.8  41.532  8.83865  20.1401  76.0932  24.7936  9.53719  26.7584  2725.78  2718.31  1.56995
